Date,Vegetation,Barren,Water,Buildup,Variation
2013-11-01,271.76115820407364,504.605122373318,2042.1994854970544,302.20204682962145,13
2013-12-01,269.0733987596194,501.3506973771878,2042.8665799367302,311.83335182545557,13
2014-01-01,266.73520198623606,500.079235098286,2042.7094874952386,313.7280957657024,13
2014-02-01,263.862139616186,502.06273247242046,2035.5024033346965,319.287722621924,13
2014-03-01,264.37592637597754,504.21605090143106,2031.5554475580145,320.2485566233776,13
2014-04-01,263.6630513997411,506.2146119898542,2021.754144273507,327.46908486214824,13
2014-05-01,263.49480629443286,510.2676970849857,2010.771013640031,331.95888421467623,13
2014-06-01,263.11371775359197,517.0328334694805,1998.440617892207,342.9210143262368,13
2014-07-01,264.052990905143,527.1483990471608,1981.0412807249909,346.3619303644297,13
2014-08-01,262.4728040776251,534.1724120407367,1966.4828272870704,362.60964197935897,13
2014-09-01,263.8298311707759,540.6314931793971,1949.851685109091,366.0158980311364,13
2014-10-01,263.1472521223639,547.7903661558547,1937.9514631169636,374.13982065510095,13
2014-11-01,260.5724912051338,552.8145308298326,1925.9466711629477,382.4889219713093,13
2014-12-01,256.27379565393693,557.9800685609371,1920.4394810993083,387.0487247079153,13
2015-01-01,251.00969295901785,563.5253432074701,1915.2929259429227,384.66258703611214,13
2015-02-01,247.8354329999593,566.5668427395179,1909.2287091285452,392.9869899668252,13
2015-03-01,243.2440780618963,571.1702840570681,1909.5398164605017,394.07214513180173,13
2015-04-01,236.34309871931555,570.9530102301879,1907.2119109642508,409.16180179254536,13
2015-05-01,228.43773618848667,573.6258025874007,1904.5808176383096,410.0719185344153,13
2015-06-01,222.03679109985157,577.0758320680204,1911.0273446471413,414.31906744785204,13
2015-07-01,211.83461806846702,577.2702736524241,1916.179928368833,414.8006517882548,13
2015-08-01,201.772182561267,577.9614882000674,1925.775978542338,420.7070541361535,13
2015-09-01,195.36610488024465,575.8773332412536,1926.0343608899514,420.00443271954447,13
2015-10-01,190.47719492571906,575.0349100813603,1929.3357602694862,424.32942768226224,13
2015-11-01,186.28384172511244,577.0580075547075,1930.988633827406,428.96990062991773,13
2015-12-01,184.12960726365768,576.3589913677826,1926.487497675966,427.85596959162615,13
2016-01-01,184.3287112290265,573.8667146654528,1923.405289307667,433.77131396734285,13
2016-02-01,184.04140450125075,572.3740928267356,1918.127126194996,439.5694900821282,13
2016-03-01,185.81611238361145,572.8365740954351,1915.9226934233982,442.641096731559,13
2016-04-01,192.12659600615805,570.3679975721851,1912.1855888341702,448.52557975601997,13
2016-05-01,195.46191950626567,567.4882965154728,1900.0425144116077,452.112290570274,13
2016-06-01,204.08598065290875,567.1872434429636,1890.0413806427644,463.205969187329,13
2016-07-01,211.4745082344146,562.4916913225891,1880.5530211418775,464.9311198224024,13
2016-08-01,222.69296948227392,560.7201219419533,1867.8179523876772,478.00909780087585,13
2016-09-01,228.90272898485333,554.8810115940262,1856.2185212547945,481.35850708867747,13
2016-10-01,235.6454416646437,549.7883941117263,1852.1297269361587,488.5860827282688,13
2016-11-01,240.2701545002936,542.7431693644867,1841.5093115019706,489.73954009370044,13
2016-12-01,244.6514292089868,535.8997945240093,1839.6137888426808,502.41025627268573,13
2017-01-01,248.11142312070228,526.9424102172763,1835.5218550644588,507.7870338261663,13
2017-02-01,247.2643170176658,520.5243202481806,1837.5158846215436,509.5455319802051,13
2017-03-01,247.31588118944853,508.6164561039786,1843.0890434331989,520.4518154143788,13
2017-04-01,245.61356443795947,498.0648191630505,1844.9826707297254,529.1532133211964,13
2017-05-01,243.17998538551558,487.21836536643644,1851.5177178230888,537.3562603112522,13
2017-06-01,238.86222890875416,473.61201502252845,1860.045144035589,544.0996958496746,13
2017-07-01,233.6311086955158,461.3494568193535,1866.0615923763514,552.822493347454,13
2017-08-01,228.03549510631296,448.99550978736255,1880.1323538366053,569.8770024013226,13
2017-09-01,222.11536245331055,434.97522305028394,1885.9457763904672,575.0637278134407,13
2017-10-01,217.99534098357591,426.7688379313057,1892.709578883492,580.0462193403573,13
2017-11-01,211.4535964274893,419.8274515498038,1900.7751611959397,591.2999219059161,13
2017-12-01,206.9955291856627,413.405685054498,1903.7362943238047,594.2288463264065,13
2018-01-01,204.16732642039565,409.7661434501854,1905.6011730064185,599.7048314943208,13
2018-02-01,199.31779347926488,409.81571197360336,1901.8774138022188,603.8779023253155,13
2018-03-01,198.00505404395332,410.82110870251864,1901.8738703442,604.2079026082117,13
2018-04-01,194.76694260371517,414.75878246682805,1897.0158949044196,605.8367524993745,13
2018-05-01,191.9573446482655,418.2672037784433,1893.2462047663225,610.7933939321637,13
2018-06-01,191.0927784699997,426.4289042393696,1885.5318580137,619.1591630738491,13
2018-07-01,190.05717686676965,434.9034888006195,1876.384255556546,617.981425503951,13
2018-08-01,187.716948784078,444.947637402758,1862.9871249099233,616.9942004706428,13
2018-09-01,188.46782433897224,454.11767207435463,1857.4560286712388,619.9867163879456,13
2018-10-01,186.34907020936922,461.29794955403236,1849.7434214519012,617.7733326829169,13
2018-11-01,187.61285364528914,470.44652865000324,1842.7630168887622,627.0801370562054,13
2018-12-01,186.25917886390553,475.6102270187022,1833.9188440753353,619.1835763413927,13
2019-01-01,187.90317869863176,483.32633882308687,1826.1648929802209,618.8006797699005,13
2019-02-01,188.0666735122501,485.64494985736013,1817.4101346106072,625.8557724700481,13
2019-03-01,189.4226749613691,492.6025205965005,1813.0387657234799,624.2191365398859,13
2019-04-01,190.22725745685855,494.9007109204942,1807.5112228368173,621.3051464971608,13
2019-05-01,190.9113173673871,494.16105760085617,1803.4816923029068,618.8808224949981,13
2019-06-01,193.7689827155622,495.65835677793046,1799.9804626680473,628.2509859627281,13
2019-07-01,195.20241776038523,497.3565952245613,1796.4019299739134,625.695640510903,13
2019-08-01,197.22030750754018,498.2523996030434,1794.0811735906175,625.5636105649921,13
2019-09-01,199.99451569478825,495.00751919700764,1788.4794938610612,627.6631663423547,13
2019-10-01,200.50160609709505,495.1083546376426,1785.009269589766,628.108541296696,13
2019-11-01,202.8095972198811,497.4270573841105,1784.8035531521032,632.5966970797614,13
2019-12-01,204.15526937207,495.6359127638097,1785.1583377706218,629.6417279791041,13
2020-01-01,204.3799888302523,495.9281863512735,1782.567461369062,633.7742916884821,13
2020-02-01,205.04906020338112,496.22228409488986,1783.6482459939107,634.6281213054818,13
2020-03-01,206.15568144983953,495.6713411316387,1781.1010017316953,634.6054849549467,13
2020-04-01,205.56729803868402,493.18657474805724,1782.833063437267,637.6511047078493,13
2020-05-01,205.00522480741563,493.75059819469203,1783.4728304645319,639.5988054394735,13
2020-06-01,204.12723915199777,490.85343396993017,1785.7243676769622,644.2070451645397,13
2020-07-01,203.050772889379,491.74287666584144,1786.1034856507292,643.8607471567456,13
2020-08-01,202.94852452981107,488.9218103823384,1790.0865979910575,648.1045115613201,13
2020-09-01,202.51129358012963,485.7031102774633,1790.458607783815,642.077432499991,13
2020-10-01,200.0281968437972,482.42158585587623,1793.6833957229342,651.2890510050862,13
2020-11-01,197.2072662032944,483.0364875218182,1796.40450908352,653.2006604776847,13
2020-12-01,194.9120980257084,479.9653783789111,1800.257434405858,657.7719959179891,13
2021-01-01,194.87535594641403,477.8478629236565,1805.9147854703263,657.0087114398447,13
2013-01-01,318.8333902378961,592.108216110348,1902.2531318533386,307.08889160000484,14
2013-02-01,311.7647278418859,578.9494312312869,1925.6748782452223,305.4630123833655,14
2013-03-01,306.8832686925493,565.5719315697102,1946.9345519484286,299.4507328235575,14
2013-04-01,301.12774788063695,552.0869974067307,1969.3705889764203,300.4975980556567,14
2013-05-01,294.4824147471801,539.8996410184795,1981.6162517016332,301.70219492345706,14
2013-06-01,290.8096167206727,531.2765239841075,2000.5416988957772,298.01874927524835,14
2013-07-01,286.5508147098636,523.3017355329156,2013.5620857604345,300.11768744255755,14
2013-08-01,281.5814910937025,516.0652625918916,2024.2987769494875,306.14129673082596,14
2013-09-01,279.13365948182536,508.88161839366114,2033.4368580076934,302.7134497228012,14
2013-10-01,275.13696026719856,507.0662009780971,2036.232717019531,300.55572119004256,14
2013-11-01,271.9804579823215,500.94409097796523,2042.7620439538578,306.86093585135745,14
2013-12-01,271.3379538785524,500.5771655064554,2045.0249635508335,305.4908352790684,14
2014-01-01,267.86541066039945,500.29617970394526,2043.5643544563568,313.57669359228726,14
2014-02-01,264.81191129360076,501.41579943636583,2038.2643370940214,315.36089091433604,14
2014-03-01,263.87370125510614,504.89471034394296,2030.817728889905,323.429259648427,14
2014-04-01,263.82090362496007,508.84266441501694,2024.2938789651723,330.9722756652513,14
2014-05-01,263.08724108469715,511.0184816979492,2012.6783922317854,334.00871580914287,14
2014-06-01,261.9504257949361,518.3142800041344,1997.8377689670538,343.4842990306388,14
2014-07-01,264.80144136756854,527.5353307676526,1980.7635709354759,351.60750430173965,14
2014-08-01,263.53676333979433,533.968336808522,1964.2945526814378,367.28985318831593,14
2014-09-01,263.55494703391327,541.2282431030484,1951.66417440236,367.810104343506,14
2014-10-01,261.6332851808161,546.6451388852062,1939.3031389653404,373.77828380090756,14
2014-11-01,261.3372764478904,554.7490084491923,1928.242626326373,378.07326141402257,14
2014-12-01,256.11028225530026,557.0609136844653,1916.96097465689,388.40517465173184,14
2015-01-01,251.46361605299478,562.3486202415794,1912.535887614559,389.29759559442704,14
2015-02-01,247.04793815151635,566.3407917744498,1909.405370283825,392.7864247724114,14
2015-03-01,242.25141960220986,569.8732014242521,1907.3852181898053,398.35201630621367,14
2015-04-01,236.0702614291144,572.9116224818571,1906.1604612869146,404.5184117183181,14
2015-05-01,229.19464003959692,576.4783874732076,1906.6755441322196,414.1283825114939,14
2015-06-01,221.57912797776248,573.1031478401263,1911.8708055199897,412.76128153089576,14
2015-07-01,212.9220825347969,577.7307576106259,1915.8857689062747,414.44351839057856,14
2015-08-01,203.65076785010592,576.5241547672612,1920.8553212498177,416.4218314819278,14
2015-09-01,196.3414010844253,577.905149362796,1925.9538527132786,420.0727801177465,14
2015-10-01,190.96133024603935,576.3848695542238,1926.8609371823245,421.2085382528148,14
2015-11-01,185.88394129127607,578.1851790075737,1927.8899996814146,431.326142164601,14
2015-12-01,184.27845402545495,574.6364110708274,1929.3043780474845,437.5611017862857,14
2016-01-01,184.0726082550034,573.2475248562159,1924.3156620841821,436.9783817209352,14
2016-02-01,183.306586998557,573.6522131686954,1921.7000460114793,441.72508419004356,14
2016-03-01,185.7920618447252,573.0319692424009,1916.322813160565,443.88547362369684,14
2016-04-01,190.25387664022787,571.3905141269297,1906.748397358499,449.5908797263241,14
2016-05-01,197.21275741842334,567.7391582926126,1902.212702841739,456.0423979784624,14
2016-06-01,203.78101465653927,564.1991111472536,1891.0269161406272,462.4783054389501,14
2016-07-01,212.42647139627377,564.1848312105659,1876.860184499272,472.0900317443865,14
2016-08-01,220.51971176594517,559.6615259908575,1865.2993823540392,473.0316639808298,14
2016-09-01,229.70120533522712,555.1973179279374,1855.0009902995173,480.00550427643486,14
2016-10-01,236.85787405303202,548.5097481492282,1849.7229200260967,483.4370591417723,14
2016-11-01,240.57113011703012,543.274447435117,1844.3420527280675,498.5174491754653,14
2016-12-01,244.95447391780067,535.1133767943488,1841.3227791569896,500.42070661063696,14
2017-01-01,246.10757939844703,528.8162390846071,1839.0177912820416,509.8007564690225,14
2017-02-01,247.7445254161244,518.8947473399058,1838.7370052158788,514.7260351274913,14
2017-03-01,247.30857278890534,508.6869391066073,1839.690665278391,521.3802805680469,14
2017-04-01,245.9211559330859,496.42410438373486,1843.5428715517012,529.396279991024,14
2017-05-01,243.5827685200195,488.5918163046233,1851.010182174052,541.8469077047049,14
2017-06-01,238.30148742662143,473.3103524553877,1861.8230555347122,543.8227390780617,14
2017-07-01,233.92584575705737,461.54744563335026,1870.0995825741184,553.7201442408848,14
2017-08-01,227.39352250216106,447.72179164703726,1879.372989711623,562.5266822275192,14
2017-09-01,221.91431473511733,435.61363988710434,1885.9865076149254,574.2423424621604,14
2017-10-01,216.66064781036096,427.48014232712393,1894.8600416671295,588.0320585125503,14
2017-11-01,210.71476762657244,419.3204024699019,1899.819322539101,588.9773688166975,14
2017-12-01,207.54355189335422,414.51196897746354,1904.0135560019753,590.562162468058,14
2018-01-01,203.82844982239789,410.7756380443055,1902.5679688651915,599.2857736828369,14
2018-02-01,199.24957764176895,409.750139904474,1901.7958930784512,605.3595394861328,14
2018-03-01,197.35497836840793,411.3648810794432,1905.824592113284,609.3874150401821,14
2018-04-01,195.59429473253508,412.5336511467264,1897.905441510171,611.3221279471499,14
2018-05-01,192.42728313217023,418.25080298912536,1894.193800884771,619.0457851386087,14
2018-06-01,190.61494122873327,426.6418434106419,1885.8787974022785,615.1972574296366,14
2018-07-01,187.62783445558412,434.56298580923163,1874.774876277805,616.5236945058373,14
2018-08-01,188.09854791114233,445.95700893543204,1866.0222155904899,619.0884834291882,14
2018-09-01,188.44261441116265,453.2631093214292,1858.3920043038563,624.0805493476282,14
2018-10-01,186.38950973558465,460.77794674471033,1849.1959986855452,620.5359713675317,14
2018-11-01,187.66854499840713,468.8495801926789,1840.0343757494052,620.8631825901437,14
2018-12-01,188.6624933818897,475.6234246003119,1831.1458520777428,618.7575074572927,14
2019-01-01,187.20387083155623,481.9046654066246,1826.2143146560643,618.6532517994838,14
2019-02-01,188.4748948745458,486.58132625690325,1820.90410384316,623.9990691689007,14
2019-03-01,189.6551890918995,489.9158118704848,1812.1038399089382,621.5943961266801,14
2019-04-01,189.5061234884615,493.26533041023646,1809.477763883401,626.2672014969709,14
2019-05-01,192.59152692945668,495.1312946590682,1803.0175306882256,623.065729102759,14
2019-06-01,194.04408008271494,496.69264594294674,1799.370815835301,628.4595905562792,14
2019-07-01,195.8389351772031,495.0739281899084,1794.4965800337125,624.5642232172231,14
2019-08-01,197.47001014563773,498.78204388318005,1790.7379909275603,629.7459821982325,14
2019-09-01,201.5167178613089,496.11169019289616,1787.7839939919384,629.7323540334728,14
2019-10-01,200.7906861363215,497.18914021195127,1788.8799291599241,627.8693469588718,14
2019-11-01,202.93812394700265,496.69098903219975,1785.697537026216,631.7268475258337,14
2019-12-01,204.06131104835907,496.5120555129118,1783.8954534855957,631.061435951159,14
2020-01-01,204.48545002287725,495.05407031389313,1784.0731269172888,632.9514236245599,14
2020-02-01,205.27442962648726,494.9933755045753,1783.9160941135906,634.6883312412239,14
2020-03-01,204.29542366215034,494.25920000575445,1782.764040048664,634.6824212751503,14
2020-04-01,205.2238548012214,492.60578579103424,1782.9674637834883,639.8423417286957,14
2020-05-01,204.88750783735225,491.2084205065029,1785.9701405222856,640.1006702413442,14
2020-06-01,205.10377422491857,489.9217020566033,1784.9498714961742,642.2583892460791,14
2020-07-01,203.07085047292765,489.659079945129,1785.43672982467,642.5152674838802,14
2020-08-01,204.82233459380572,486.8461990015288,1787.1838647852678,643.5497656470596,14
2020-09-01,202.73473991607074,486.26037043472707,1792.071164351101,649.3818870038061,14
2020-10-01,200.79819973883198,485.2765700272117,1795.2420546983726,650.6335161519063,14
2020-11-01,197.65844073665716,481.7867614176915,1797.7711761154299,653.9734716838818,14
2020-12-01,196.4085970379106,478.4849287385197,1802.6179901716234,658.4069527238655,14
2021-01-01,194.32318801384108,477.330894128174,1806.285215966734,660.3337171549188,14
2013-01-01,318.70796445840386,591.1384445947516,1899.7103354688793,305.8508031131048,15
2013-02-01,313.2449355158468,576.6580936230423,1926.4926959468296,306.1917754316807,15
2013-03-01,306.726139614087,564.7508207487629,1948.0437559473773,302.34787153301227,15
2013-04-01,301.88175286081923,550.959093764741,1965.954163806987,301.2694580922746,15
2013-05-01,295.18847325225414,541.2294386488246,1987.9554876253292,298.1270773891896,15
2013-06-01,290.97862425413865,532.2762848497181,1999.8758789742571,298.4144037750628,15
2013-07-01,286.0546173533431,523.7287116455346,2012.9967750829546,296.3066820816088,15
2013-08-01,281.47238103818415,515.701487953087,2027.4682767207746,296.5172326429123,15
2013-09-01,278.1091921931868,509.59797292578963,2030.8640694788457,298.5929304910207,15
2013-10-01,274.8988330629868,505.7594906005465,2038.7064316760625,300.77865820727317,15
2013-11-01,272.89344103758197,503.46047242218157,2042.5282037162306,305.10356673171196,15
2013-12-01,270.69022801820444,501.4756111325371,2043.0924658216488,302.23577058164193,15
2014-01-01,268.9743367396405,502.03512420624963,2042.1708344472383,311.56183298530664,15
2014-02-01,266.0021668044382,502.20949846226495,2035.8207523136548,319.7001608943189,15
2014-03-01,264.3673576877911,503.852887931801,2031.0017745403234,321.43949300946286,15
2014-04-01,263.244350214631,507.32787582550696,2023.2491479782134,326.4061416263208,15
2014-05-01,262.8787195563934,511.6493913400345,2009.3884440164466,336.71501829175435,15
2014-06-01,264.771213470263,517.1887709210685,1998.0079307598162,345.0217258751385,15
2014-07-01,263.9582809208632,525.0299979619006,1983.441847642118,347.1076760465606,15
2014-08-01,264.21596445599397,532.1407387821517,1964.7572452956786,351.83428677781274,15
2014-09-01,264.82566456634555,541.6304710318947,1949.4055133153947,366.52084201239387,15
2014-10-01,262.19307719160173,547.2560267973134,1942.5009933825113,375.30254036508495,15
2014-11-01,260.6799042516543,554.2049818896055,1930.5100486939166,376.3332600787754,15
2014-12-01,257.7058177425557,558.7903560062457,1922.4318281037524,387.820984465192,15
2015-01-01,253.01434929409376,561.5724699517885,1915.266310937629,390.1573761553226,15
2015-02-01,246.50846277156592,566.4177179463875,1909.442239714249,396.22086380993727,15
2015-03-01,243.70647500337887,571.2492509702629,1908.1527609149953,400.4049709487852,15
2015-04-01,236.4978903073049,573.1153131506784,1906.4536657527435,401.1206285899068,15
2015-05-01,228.4262820741927,574.9168290593257,1909.0746065421758,411.6309937269036,15
2015-06-01,219.9923830410115,577.726392749011,1911.0044931817438,410.2689670626136,15
2015-07-01,210.6559408123283,576.4498260805829,1914.6283121212687,418.2094028712356,15
2015-08-01,202.2145102259427,576.6602098871969,1921.3710103001997,416.3917121267381,15
2015-09-01,196.13846030751597,577.0343985446121,1926.4771760429587,422.50531359543083,15
2015-10-01,190.86464755580644,577.4212324462687,1926.9564473170685,426.8080101920408,15
2015-11-01,187.2478928234578,576.1102492131596,1928.8268525504584,428.56345094288196,15
2015-12-01,184.4295259502848,576.0276776514455,1926.926476302442,434.1179024204143,15
2016-01-01,183.50048166698267,574.5863808067558,1928.2972253525547,435.63484684962697,15
2016-02-01,185.30064691655895,575.0419670248748,1923.344231973994,439.7029626799073,15
2016-03-01,186.07885438766158,573.4858686336207,1915.1947299237518,450.83664998198407,15
2016-04-01,189.4093082568096,570.085277008715,1904.9037118320111,452.12742592954004,15
2016-05-01,195.5000012735644,567.4351045818315,1902.510331243186,460.1630443625277,15
2016-06-01,203.30405439191267,563.8118075427004,1890.995761604088,459.5252441705667,15
2016-07-01,212.94715920252892,561.5955453625065,1878.829506697251,467.0033022849262,15
2016-08-01,221.74183933815098,559.6354884555743,1867.2707810329805,469.95704643353946,15
2016-09-01,229.95442540004214,553.4330175758938,1858.1922770506972,477.6632016801815,15
2016-10-01,235.33493222674826,551.2422873959775,1848.6283773137948,487.7138991994881,15
2016-11-01,240.70109192176466,542.6022489625138,1843.589471037715,488.79896064805854,15
2016-12-01,244.39136145947745,535.8230893684995,1839.8685508965227,500.6281168160759,15
2017-01-01,247.36195297800606,528.4772881713293,1838.909851012014,510.4654988415023,15
2017-02-01,247.6358788606187,518.1602472252787,1836.0592268546823,520.5605428532261,15
2017-03-01,246.6795246997806,511.7015234438436,1841.7919773013252,520.6912893589642,15
2017-04-01,246.34778775104328,497.5411185699077,1842.719543568302,525.5872971329783,15
2017-05-01,242.3745432770812,486.405347473615,1851.2551662589015,538.4342061021441,15
2017-06-01,238.78381770455425,474.7196700106439,1858.524037354927,543.5024638117608,15
2017-07-01,234.70344862928215,460.761510760272,1870.9109300743726,557.7714598104534,15
2017-08-01,227.04588495607078,448.6886301109581,1878.2103903431341,564.8511713331118,15
2017-09-01,220.89008269910758,435.49339644064565,1887.4863887282659,574.7298616672412,15
2017-10-01,216.7025751555179,425.06941404412953,1892.0211587657875,580.4119924867509,15
2017-11-01,211.88971220750872,418.80897667133434,1901.3153208923186,583.3728408672026,15
2017-12-01,207.83236381432826,414.87833817593213,1904.8220800556985,592.8911197181843,15
2018-01-01,204.03090977296552,411.54313149898303,1903.587835355314,599.3636985174743,15
2018-02-01,200.1112271386806,410.1750446912048,1902.6363029109648,603.5182679279103,15
2018-03-01,197.21033373415034,411.9106151454587,1903.2272461060072,602.0838961323824,15
2018-04-01,195.42312875608818,414.7718501655898,1900.077647528795,612.3961046319,15
2018-05-01,192.5231502339712,418.504072570098,1893.7093060431453,612.8116679185927,15
2018-06-01,189.2669384552293,427.54241709937673,1884.5031829938764,613.8849782579546,15
2018-07-01,190.0054936213082,434.14179883291933,1878.145891250955,615.7280802798615,15
2018-08-01,188.27352712209768,446.48345297966455,1865.3413008858813,615.7513625627836,15
2018-09-01,187.14307196273444,454.9119330057575,1853.2458611930294,622.0480258517277,15
2018-10-01,187.5857347179746,462.2326564512518,1847.075237264225,620.8140566865886,15
2018-11-01,187.76262124245707,468.38652552395683,1840.361221707398,624.3389538956133,15
2018-12-01,188.19568776704605,477.4687011120465,1834.6567898503702,619.2283383751675,15
2019-01-01,186.49846962040388,482.4300827080243,1826.0342986260464,622.936126827471,15
2019-02-01,188.01839171755753,485.48729134921604,1821.016755911097,624.5291785031063,15
2019-03-01,188.7789697710994,489.7289878128779,1813.2780361142277,624.6907771320721,15
2019-04-01,190.09952347238993,493.80024285709226,1809.9317177907287,623.6617839671618,15
2019-05-01,190.95975443995923,495.7921244513046,1803.6137127398833,624.6548843602255,15
2019-06-01,193.7801653754937,497.8423110016413,1800.4564503028435,628.7324045547242,15
2019-07-01,196.41232731147824,497.43199862550114,1796.7992017178096,627.5592347281873,15
2019-08-01,198.3583191964255,497.80610309501964,1794.30352314652,629.0405615806333,15
2019-09-01,199.14876845838086,497.1459670998646,1790.8641275843593,627.0546521687473,15
2019-10-01,200.91476789966237,497.6634953858949,1787.645008002242,631.5605148882038,15
2019-11-01,203.34729347807755,498.94416681586716,1786.5968800984072,629.6798522061486,15
2019-12-01,203.87343371743458,495.3391022141326,1781.83277120218,635.5270393737113,15
2020-01-01,204.84724177558127,497.7607897782607,1783.335094554326,634.4318241887577,15
2020-02-01,204.30692386894623,494.34930517500027,1784.296506590201,635.1275377805724,15
2020-03-01,204.87950334715288,494.92537635010945,1781.9037491717272,632.5521540490467,15
2020-04-01,206.08069068585831,493.5353774551261,1783.331397190009,637.4462652482417,15
2020-05-01,204.8158631048072,490.8848792899695,1783.954561067422,640.0889209736272,15
2020-06-01,204.76364389370684,491.65025147571924,1782.8851342731812,640.3886254409642,15
2020-07-01,203.9334666714463,490.34550968918455,1786.5116645548146,644.1758230186591,15
2020-08-01,204.12879906048067,488.08719170601404,1788.2536132231983,647.1309585455931,15
2020-09-01,202.09889791756103,485.8128496853438,1788.189053718162,648.127913905168,15
2020-10-01,199.2734478982342,483.54443398372075,1793.9783555107274,647.1944938774509,15
2020-11-01,197.81183230091892,479.966482153342,1797.8015511730114,651.2470512279966,15
2020-12-01,195.2395990128039,477.94312545977147,1800.4654026287924,657.7355614300337,15
2021-01-01,192.89187759285304,478.9317876319913,1804.65514239519,657.5821077475288,15
2013-01-01,318.9167747094316,591.493758812109,1900.8719702238125,310.0817172400481,16
2013-02-01,310.6998143541559,576.9907460310216,1926.1636694663734,300.78879891390096,16
2013-03-01,306.9327369037905,563.6158986890555,1945.0239557143636,300.2285504748751,16
2013-04-01,301.1238521966156,551.5340731408543,1969.8105433786181,303.69854562596316,16
2013-05-01,295.705573355772,539.968283395339,1984.5377905969815,301.4927677600806,16
2013-06-01,291.45883975911374,530.9527514418617,2001.4949423209682,301.4426251784494,16
2013-07-01,286.1932641192659,522.7221634828766,2014.0873459022744,301.30262429547645,16
2013-08-01,282.83710973563433,516.543168899966,2021.7011959700333,298.57977977717917,16
2013-09-01,278.69829493451834,509.8233870224291,2032.554979538902,296.0930274755599,16
2013-10-01,274.809530084007,506.50715070691075,2036.8388541891036,300.7965769033687,16
2013-11-01,272.06841830787914,503.6007322981978,2039.5235504336833,308.58077481641703,16
2013-12-01,269.9472257788293,502.1984255425328,2039.718214116658,311.1306451205107,16
2014-01-01,267.70467546413124,502.4354942811855,2042.2076010611845,307.87591042499736,16
2014-02-01,264.9933624142223,501.43873812096587,2038.2154744156628,315.51639771304554,16
2014-03-01,264.53039155269397,504.88794574607397,2032.1337471588522,324.5485112005778,16
2014-04-01,264.1301636954888,507.02698459685763,2023.0772115262769,326.2421614992977,16
2014-05-01,263.35295826929604,511.69516610043144,2012.9869624642474,337.5180563038429,16
2014-06-01,263.74961963465154,517.7254813923367,1997.7244484786474,342.0820317585971,16
2014-07-01,263.8217672337767,525.9689563762644,1981.9909698941228,349.3442595700946,16
2014-08-01,264.6944896791092,533.390092473431,1963.895094571017,361.36541192632154,16
2014-09-01,263.3981228848806,541.5381522874958,1951.5813112585506,367.77045750732964,16
2014-10-01,262.2518397862665,547.8506921246525,1940.737722516714,372.2812665917155,16
2014-11-01,260.1928295169391,553.5742243426643,1928.2963795716087,379.37176309704273,16
2014-12-01,257.46508428619876,557.6363589058396,1923.8901208795435,385.30749230504915,16
2015-01-01,253.52354952075277,564.419659375455,1913.8769788093132,390.2773446031437,16
2015-02-01,248.37246669596357,567.5385796011169,1907.7994339096715,400.79179467012176,16
2015-03-01,242.5471798169192,569.9334543278181,1905.489631680669,399.291257210943,16
2015-04-01,236.48311055070718,573.7031716944306,1908.8732766634087,403.8258463145368,16
2015-05-01,228.27810964981563,576.4156689847695,1907.163398169911,406.93706164453715,16
2015-06-01,219.7377709804212,577.3292952830421,1911.6264118345791,418.7122693919647,16
2015-07-01,212.24343820165618,579.5384431455765,1913.5567430254846,415.183749107866,16
2015-08-01,202.75765095040805,578.0983748610774,1920.623679989902,422.21671849288174,16
2015-09-01,195.88989444271837,575.8263194810621,1924.6890408629376,420.1752916881522,16
2015-10-01,190.4838806344497,578.2699373820344,1927.539573655036,427.43603050153513,16
2015-11-01,185.94919732505002,575.9257299214642,1930.1762005189391,421.58229159240256,16
2015-12-01,184.33221049552944,576.0486982582006,1926.9405443103547,433.1150607759335,16
2016-01-01,184.82166589768815,574.5328756128877,1926.0696544821544,431.4486014578623,16
2016-02-01,183.77396435700638,573.9189652803968,1925.725862711148,441.0819405341065,16
2016-03-01,185.19762259590775,572.5210583833276,1913.4734294314235,442.6318925040177,16
2016-04-01,190.45409619082858,571.0597356099885,1907.1127649189018,455.2549475945498,16
2016-05-01,196.25064679535666,567.4153081616054,1899.981828455316,454.8127235175003,16
2016-06-01,203.69240916869148,564.0012933462306,1889.9304244053096,462.1457667426332,16
2016-07-01,212.17291979129533,562.4097490885771,1877.2458798897383,463.40377741082546,16
2016-08-01,221.49964396341392,558.3923840160685,1865.756282985608,470.42421654737944,16
2016-09-01,230.0539643761854,553.7506108187015,1853.7484019035464,478.5061474492173,16
2016-10-01,235.82789501235698,547.6709646698489,1850.36414324939,485.06359426835013,16
2016-11-01,240.85154400767905,545.2171521255016,1841.0249464206663,488.63168012825247,16
2016-12-01,244.9079861999466,535.5611950678402,1840.2671629584922,498.66773528166686,16
2017-01-01,247.4044471587825,526.8038306211567,1840.0637326963804,508.2423943694405,16
2017-02-01,247.44256998556432,518.2212952544467,1839.406472370395,513.9501194044567,16
2017-03-01,246.81881527780865,508.7527941769035,1840.477745002339,525.0877512505076,16
2017-04-01,247.05224923931235,498.9954143802505,1846.031920117792,528.869459788932,16
2017-05-01,242.97307129845754,486.33703819272336,1852.634004264637,542.5754921204273,16
2017-06-01,240.4396210223621,474.20970554566605,1858.7815304897224,539.8013042896329,16
2017-07-01,234.48356611413445,460.5284410950679,1868.4418823577926,551.219600693106,16
